candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status
P34_1707,5cf668abe212d0f6,high_pf_low_frequency,1.8,1.3,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1708,e19a5f66d40a9a4f,stress_hardened,,1.3,0.45,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1709,8503d4e032f9220c,balanced_activity,1.0,1.3,0.45,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1710,4d5b4bdc1d634d94,cost_to_atr_gate,1.1,,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1711,5e6acc1af2c4a952,projected_net_r_gate,1.2,,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1712,d1ed69a9c2aff8e6,low_r_filtered,1.35,,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1713,63beca99ff6356b7,session_aware,1.5,0.7,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1714,47cdc0d6ce9411b8,off_hours_stricter_r,1.8,0.7,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1715,5ef57be2fe27cce2,same_candle_hardened,,0.7,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1716,c3bc753365618e42,cand0190_relative,1.0,0.9,0.1,OFF_HOURS_STRICT_R,True,ALL,,REGISTERED
P34_1717,39149d46bd560e3b,high_pf_low_frequency,1.1,0.9,0.1,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1718,38390e6ad7a67e0e,stress_hardened,1.2,0.9,0.1,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1719,7017c69c5a126453,balanced_activity,1.35,1.0,0.1,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1720,595505b3cee55cb9,cost_to_atr_gate,1.5,1.0,0.15,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1721,2f61668ac30c6f35,projected_net_r_gate,1.8,1.0,0.15,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1722,9a92cac47c053c62,low_r_filtered,,1.15,0.15,ALL,False,ALL,2.0,REGISTERED
P34_1723,0f4167169d99d93d,session_aware,1.0,1.15,0.15,ALL,False,ALL,2.0,REGISTERED
P34_1724,98c7e09c1649fd30,off_hours_stricter_r,1.1,1.15,0.15,ALL,False,ALL,2.0,REGISTERED
P34_1725,6860017ecc6e7c9f,same_candle_hardened,1.2,1.3,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1726,d3f950bf4fa84f69,cand0190_relative,1.35,1.3,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1727,d31c59dea496b162,high_pf_low_frequency,1.5,1.3,0.2,ALL,True,ALL,2.0,REGISTERED
P34_1728,028b6172758a28ce,stress_hardened,1.8,,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1729,c71259e3bf5a1240,balanced_activity,,,0.2,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1730,80ffb192277f74b9,cost_to_atr_gate,1.0,,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1731,c1b4184bd159ba71,projected_net_r_gate,1.1,0.7,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1732,ece1da6d38bbfe7c,low_r_filtered,1.2,0.7,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1733,136a592637d6c2bc,session_aware,1.35,0.7,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1734,c366f1441c76f469,off_hours_stricter_r,1.5,0.9,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1735,9433a23ce5cf6928,same_candle_hardened,1.8,0.9,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1736,3d7504c7b76e1899,cand0190_relative,,0.9,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1737,9c5efb069f6b1535,high_pf_low_frequency,1.0,1.0,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1738,174e66a6ddf53dcb,stress_hardened,1.1,1.0,0.45,LONDON_NY,True,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1739,283c95b8bf4b3982,balanced_activity,1.2,1.0,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1740,cbd6eb727f44059b,cost_to_atr_gate,1.35,1.15,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1741,a14585eae7a71bbf,projected_net_r_gate,1.5,1.15,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1742,a4dd89ab344f9f6e,low_r_filtered,1.8,1.15,,LONDON_NY,False,BB_ONLY,4.0,REGISTERED
P34_1743,9edc00bbcd44e16c,session_aware,,1.3,,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1744,2b1d775ee969a401,off_hours_stricter_r,1.0,1.3,,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1745,1f373fd3ef772996,same_candle_hardened,1.1,1.3,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1746,fc200ec517a72799,cand0190_relative,1.2,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1747,bd111da634347179,high_pf_low_frequency,1.35,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1748,134ee5dfae0d8689,stress_hardened,1.5,,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1749,69492cb26def0e0b,balanced_activity,1.8,0.7,0.1,LONDON_ONLY,True,BB_ONLY,4.0,REGISTERED
P34_1750,a1b44749619be21a,cost_to_atr_gate,,0.7,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1751,3dc2f9eade6b0580,projected_net_r_gate,1.0,0.7,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1752,4c79d627fad8e46b,low_r_filtered,1.1,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1753,7aa92957a9c83834,session_aware,1.2,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1754,d9d9692a5601bb46,off_hours_stricter_r,1.35,0.9,0.15,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1755,41c4e49a6a8b371c,same_candle_hardened,1.5,1.0,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1756,f69c60fd5788f845,cand0190_relative,1.8,1.0,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1757,83b91b227b1dbd73,high_pf_low_frequency,,1.0,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1758,1924a20345ac4418,stress_hardened,1.0,1.15,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1759,0bd35621c3e20150,balanced_activity,1.1,1.15,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1760,b44ff70a9370c5e2,cost_to_atr_gate,1.2,1.15,0.3,OFF_HOURS_STRICT_R,True,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1761,21a914959e570ba8,projected_net_r_gate,1.35,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1762,561513e232f0d9d5,low_r_filtered,1.5,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1763,981b81a076675ca0,session_aware,1.8,1.3,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1764,a7d7f910b663a0bc,off_hours_stricter_r,,,0.3,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1765,7fea2ab2995bb769,same_candle_hardened,1.0,,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1766,39e7af7f9ffef8ce,cand0190_relative,1.1,,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1767,fbc4340aff5bed27,high_pf_low_frequency,1.2,0.7,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1768,329cb13bd902e776,stress_hardened,1.35,0.7,0.45,ALL,False,ALL,,REGISTERED
P34_1769,c1fd11fa23a76f20,balanced_activity,1.5,0.7,0.45,ALL,False,ALL,,REGISTERED
P34_1770,1bf34a1221fe41b1,cost_to_atr_gate,1.8,0.9,,ALL,False,ALL,,REGISTERED
P34_1771,e3acb0decc5af22b,projected_net_r_gate,,0.9,,NO_OFF_HOURS,True,ALL,,REGISTERED
P34_1772,775632a481049e00,low_r_filtered,1.0,0.9,,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1773,1194d4c920126c57,session_aware,1.1,1.0,,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1774,4e9df1f51820a9d0,off_hours_stricter_r,1.2,1.0,,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1775,776766a8f721f486,same_candle_hardened,1.35,1.0,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1776,fb9d504636a1aaa2,cand0190_relative,1.5,1.15,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1777,f09753150c6e108f,high_pf_low_frequency,1.8,1.15,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1778,bab135399ed69193,stress_hardened,,1.15,0.1,LONDON_NY,False,ALL,,REGISTERED
P34_1779,4c9c37159f4f6834,balanced_activity,1.0,1.3,0.1,LONDON_NY,False,ALL,,REGISTERED
P34_1780,610e0e14c9e578d0,cost_to_atr_gate,1.1,1.3,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1781,d2cd38677ed5d2aa,projected_net_r_gate,1.2,1.3,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1782,5a6b8968d4329376,low_r_filtered,1.35,,0.15,LONDON_NY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_1783,a9bd8d44fc4cc5cc,session_aware,1.5,,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1784,db42a78065a49f5a,off_hours_stricter_r,1.8,,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1785,8d0cdb140856d736,same_candle_hardened,,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1786,8110c9d5df2f168d,cand0190_relative,1.0,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1787,6ecc0ca2723ac8f4,high_pf_low_frequency,1.1,0.7,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1788,7aa64b9b1125b78e,stress_hardened,1.2,0.9,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1789,ae834f1dbbd28385,balanced_activity,1.35,0.9,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1790,958798e3be20e4dd,cost_to_atr_gate,1.5,0.9,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1791,f11cd1dfa883d913,projected_net_r_gate,1.8,1.0,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1792,f4c51ccd2b624b5e,low_r_filtered,,1.0,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1793,9a81971b7ce2a14c,session_aware,1.0,1.0,0.3,NY_ONLY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1794,c0eb9195f8bc7378,off_hours_stricter_r,1.1,1.15,0.3,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1795,8ee2526276518991,same_candle_hardened,1.2,1.15,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1796,9c0f4dc59c77bed3,cand0190_relative,1.35,1.15,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1797,78b9b4de02ec6ea4,high_pf_low_frequency,1.5,1.3,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1798,068cf2decf863f44,stress_hardened,1.8,1.3,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1799,7cd71c4fa2f62137,balanced_activity,,1.3,0.45,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1800,091058c671f13e99,cost_to_atr_gate,1.0,,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1801,b524a457920ce2ef,projected_net_r_gate,1.1,,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1802,2890de5680abdad4,low_r_filtered,1.2,,,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_1803,d1f159c653efb5e6,session_aware,1.35,0.7,,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_1804,67ba43cec959726c,off_hours_stricter_r,1.5,0.7,,OFF_HOURS_STRICT_R,True,BB_ONLY,4.0,REGISTERED
P34_1805,d4b13d5aa7b14cc5,same_candle_hardened,1.8,0.7,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_1806,f5f0f6fc02516c65,cand0190_relative,,0.9,0.1,ALL,False,BB_ONLY,4.0,REGISTERED
P34_1807,03562c0ecf24a7c5,high_pf_low_frequency,1.0,0.9,0.1,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1808,366ee48e70f3ec95,stress_hardened,1.1,0.9,0.1,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1809,ff2ffb5c060c6b6f,balanced_activity,1.2,1.0,0.1,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1810,dc08c44fcd3864c7,cost_to_atr_gate,1.35,1.0,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1811,bca7d20954a8bda0,projected_net_r_gate,1.5,1.0,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1812,11d752fc421e27bd,low_r_filtered,1.8,1.15,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1813,b1589e017c7704e5,session_aware,,1.15,0.15,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1814,e432b019ba33b7b7,off_hours_stricter_r,1.0,1.15,0.15,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1815,3751a4cbdbad7c55,same_candle_hardened,1.1,1.3,0.2,NO_OFF_HOURS,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1816,3509cbe34ae1fca4,cand0190_relative,1.2,1.3,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1817,9cff5d8c99ced6e2,high_pf_low_frequency,1.35,1.3,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1818,d429554b665785c3,stress_hardened,1.5,,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1819,ecb450de59cfac24,balanced_activity,1.8,,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1820,013c1725a9992bc1,cost_to_atr_gate,,,0.3,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1821,055503c6c31774bd,projected_net_r_gate,1.0,0.7,0.3,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1822,03f5b3a39babc86f,low_r_filtered,1.1,0.7,0.3,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1823,6c92e234cfd161a1,session_aware,1.2,0.7,0.3,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1824,8826db34cadf6715,off_hours_stricter_r,1.35,0.9,0.3,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1825,740a760a130d0099,same_candle_hardened,1.5,0.9,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1826,c1ca53360ca79b17,cand0190_relative,1.8,0.9,0.45,LONDON_NY,True,ALL,6.0,REGISTERED
P34_1827,603be5f5525d996d,high_pf_low_frequency,,1.0,0.45,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1828,ebf6a6517471d865,stress_hardened,1.0,1.0,0.45,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1829,64ff55a7217646e8,balanced_activity,1.1,1.0,0.45,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1830,fbf2eb21e28fef75,cost_to_atr_gate,1.2,1.15,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1831,69464007cb0eec99,projected_net_r_gate,1.35,1.15,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1832,848bd3bfa30b9643,low_r_filtered,1.5,1.15,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1833,9fae99c47ae7f0c2,session_aware,1.8,1.3,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1834,7cd5a6443969644e,off_hours_stricter_r,,1.3,,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1835,3bdb34624170e4ec,same_candle_hardened,1.0,1.3,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1836,b8eaa4ba2ecf53f2,cand0190_relative,1.1,,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1837,9984f748d8e476a6,high_pf_low_frequency,1.2,,0.1,NY_ONLY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_1838,eb0c545eba1df525,stress_hardened,1.35,,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1839,8d46641c2c8baf72,balanced_activity,1.5,0.7,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1840,a925756ab77d1b09,cost_to_atr_gate,1.8,0.7,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1841,b25323fff1435166,projected_net_r_gate,,0.7,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1842,ea0a2e56175c125d,low_r_filtered,1.0,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1843,3c627fbb796f6c4d,session_aware,1.1,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1844,478cef21f34c56df,off_hours_stricter_r,1.2,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1845,e1599cb6a10b56d1,same_candle_hardened,1.35,1.0,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1846,a52c2b5295380093,cand0190_relative,1.5,1.0,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_1847,96e18bdc432cba4f,high_pf_low_frequency,1.8,1.0,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_1848,b1fed916238e9909,stress_hardened,,1.15,0.2,ALL,True,BB_ONLY,,REGISTERED
P34_1849,835c65f6584bcbf9,balanced_activity,1.0,1.15,0.2,ALL,False,BB_ONLY,,REGISTERED
P34_1850,4bd9b6ff71c50251,cost_to_atr_gate,1.1,1.15,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1851,e5162b648657e5f4,projected_net_r_gate,1.2,1.3,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1852,b4b01f0ea42dcfd3,low_r_filtered,1.35,1.3,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1853,cfd67004e2ce0cec,session_aware,1.5,1.3,0.3,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1854,f63bc99bb1437290,off_hours_stricter_r,1.8,,0.3,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1855,07c7451d42fb55d3,same_candle_hardened,,,0.45,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_1856,2e192e966d9a70f8,cand0190_relative,1.0,,0.45,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_1857,78d0fe8f944af33b,high_pf_low_frequency,1.1,0.7,0.45,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_1858,f92e91ea396afbf8,stress_hardened,1.2,0.7,0.45,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_1859,895727f33fdf9fab,balanced_activity,1.35,0.7,0.45,NO_OFF_HOURS,True,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1860,109e03641967afa1,cost_to_atr_gate,1.5,0.9,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1861,3e4a4f7afc95b6d0,projected_net_r_gate,1.8,0.9,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1862,409c45737400578f,low_r_filtered,,0.9,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1863,4a01de0c70d0a30f,session_aware,1.0,1.0,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1864,fce1cf83ce020e8f,off_hours_stricter_r,1.1,1.0,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1865,eebae8cea0967437,same_candle_hardened,1.2,1.0,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1866,5c0301f0fdeb2d10,cand0190_relative,1.35,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1867,de5f7a1353ad8bb7,high_pf_low_frequency,1.5,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1868,ba7f640c66327a74,stress_hardened,1.8,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1869,b4c3ac9e81c7c58c,balanced_activity,,1.3,0.1,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1870,69977e917143d3c9,cost_to_atr_gate,1.0,1.3,0.15,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1871,acb15e2ca3dff225,projected_net_r_gate,1.1,1.3,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1872,39bfb39a1e30190c,low_r_filtered,1.2,,0.15,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1873,a7724fc88003d375,session_aware,1.35,,0.15,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1874,57bb52555585b01f,off_hours_stricter_r,1.5,,0.15,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1875,6032993a3ba65334,same_candle_hardened,1.8,0.7,0.2,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1876,5a94fe678949f096,cand0190_relative,,0.7,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1877,f2bb067e013fa4ce,high_pf_low_frequency,1.0,0.7,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1878,2c519fe2053ad4ed,stress_hardened,1.1,0.9,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1879,6660c942f87def03,balanced_activity,1.2,0.9,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1880,5d7461416205a455,cost_to_atr_gate,1.35,0.9,0.3,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1881,55b2e583c8603244,projected_net_r_gate,1.5,1.0,0.3,NY_ONLY,True,ALL,4.0,REGISTERED
P34_1882,d74ac70fbd104a89,low_r_filtered,1.8,1.0,0.3,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1883,8de2f10793752487,session_aware,,1.0,0.3,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1884,a23add3eb8c0c8cc,off_hours_stricter_r,1.0,1.15,0.3,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1885,04a4ffaffe9be367,same_candle_hardened,1.1,1.15,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1886,f4243526fa4b7a48,cand0190_relative,1.2,1.15,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1887,29e2aa486fec795b,high_pf_low_frequency,1.35,1.3,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1888,2cb6cb88d82e8432,stress_hardened,1.5,1.3,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1889,27ae6489b28c03e0,balanced_activity,1.8,1.3,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1890,881c88e6a543e2af,cost_to_atr_gate,,,,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1891,e4eb3375fb73e2fb,projected_net_r_gate,1.0,,,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1892,8e83263650b3e1cd,low_r_filtered,1.1,,,ALL,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1893,a3a2327568b00116,session_aware,1.2,0.7,,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1894,b04f0fb36d9f24f4,off_hours_stricter_r,1.35,0.7,,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1895,a2ca518ce98a4b69,same_candle_hardened,1.5,0.7,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1896,be41fd27ea8c1550,cand0190_relative,1.8,0.9,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1897,15af20192bed399a,high_pf_low_frequency,,0.9,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1898,0f893a7bc9fce9a3,stress_hardened,1.0,0.9,0.1,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1899,4552508dc88528f3,balanced_activity,1.1,1.0,0.1,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1900,12bc7333cbc149d6,cost_to_atr_gate,1.2,1.0,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1901,1d0e8112b315403c,projected_net_r_gate,1.35,1.0,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1902,394f4223832bb6ba,low_r_filtered,1.5,1.15,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1903,0f00383958e4ac56,session_aware,1.8,1.15,0.15,NO_OFF_HOURS,True,BB_ONLY,6.0,REGISTERED
P34_1904,e154f09127670ceb,off_hours_stricter_r,,1.15,0.15,LONDON_NY,False,BB_ONLY,,REGISTERED
