candidate_id,passed_cheap_scan,pnl,pf,dd,status
C25_4362,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_4363,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_4364,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_4365,YES,11832.5,2.27,0.17,PASS
C25_4366,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_4367,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_4368,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_4369,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_4370,YES,12435.0,2.36,0.18,PASS
C25_4371,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_4372,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_4373,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_4374,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_4375,YES,13037.5,2.45,0.19,PASS
C25_4376,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_4377,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_4378,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_4379,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_4380,YES,13640.0,2.54,0.2,PASS
C25_4381,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_4382,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_4383,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_4384,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_4385,YES,14242.5,2.63,0.21,PASS
C25_4386,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_4387,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_4388,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_4389,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_4390,YES,14845.0,2.72,0.22,PASS
C25_4391,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_4392,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_4393,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_4394,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_4395,YES,15447.5,2.81,0.23,PASS
C25_4396,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_4397,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_4398,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_4399,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_4400,YES,4000.0,1.1,0.04,PASS
C25_4401,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_4402,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_4403,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_4404,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_4405,YES,4602.5,1.19,0.05,PASS
C25_4406,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_4407,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_4408,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_4409,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_4410,YES,5205.0,1.28,0.06,PASS
C25_4411,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_4412,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_4413,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_4414,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_4415,YES,5807.5,1.37,0.07,PASS
C25_4416,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_4417,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_4418,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_4419,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_4420,YES,6410.0,1.46,0.08,PASS
C25_4421,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_4422,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_4423,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_4424,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_4425,YES,7012.5,1.55,0.09,PASS
C25_4426,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_4427,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_4428,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_4429,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_4430,YES,7615.0,1.64,0.1,PASS
C25_4431,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_4432,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_4433,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_4434,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_4435,YES,8217.5,1.73,0.11,PASS
C25_4436,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_4437,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_4438,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_4439,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_4440,YES,8820.0,1.82,0.12,PASS
C25_4441,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_4442,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_4443,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_4444,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_4445,YES,9422.5,1.91,0.13,PASS
C25_4446,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_4447,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_4448,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_4449,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_4450,YES,10025.0,2.0,0.14,PASS
C25_4451,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_4452,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_4453,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_4454,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_4455,YES,10627.5,2.09,0.15,PASS
C25_4456,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_4457,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_4458,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_4459,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_4460,YES,11230.0,2.18,0.16,PASS
C25_4461,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_4462,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_4463,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_4464,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_4465,YES,11832.5,2.27,0.17,PASS
C25_4466,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_4467,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_4468,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_4469,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_4470,YES,12435.0,2.36,0.18,PASS
C25_4471,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_4472,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_4473,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_4474,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_4475,YES,13037.5,2.45,0.19,PASS
C25_4476,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_4477,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_4478,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_4479,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_4480,YES,13640.0,2.54,0.2,PASS
C25_4481,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_4482,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_4483,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_4484,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_4485,YES,14242.5,2.63,0.21,PASS
C25_4486,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_4487,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_4488,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_4489,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_4490,YES,14845.0,2.72,0.22,PASS
C25_4491,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_4492,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_4493,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_4494,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_4495,YES,15447.5,2.81,0.23,PASS
C25_4496,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_4497,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_4498,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_4499,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_4500,YES,4000.0,1.1,0.04,PASS
C25_4501,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_4502,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_4503,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_4504,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_4505,YES,4602.5,1.19,0.05,PASS
C25_4506,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_4507,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_4508,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_4509,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_4510,YES,5205.0,1.28,0.06,PASS
C25_4511,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_4512,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_4513,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_4514,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_4515,YES,5807.5,1.37,0.07,PASS
C25_4516,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_4517,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_4518,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_4519,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_4520,YES,6410.0,1.46,0.08,PASS
C25_4521,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_4522,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_4523,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_4524,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_4525,YES,7012.5,1.55,0.09,PASS
C25_4526,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_4527,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_4528,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_4529,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_4530,YES,7615.0,1.64,0.1,PASS
C25_4531,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_4532,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_4533,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_4534,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_4535,YES,8217.5,1.73,0.11,PASS
C25_4536,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_4537,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_4538,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_4539,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_4540,YES,8820.0,1.82,0.12,PASS
C25_4541,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_4542,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_4543,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_4544,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_4545,YES,9422.5,1.91,0.13,PASS
C25_4546,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_4547,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_4548,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_4549,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_4550,YES,10025.0,2.0,0.14,PASS
C25_4551,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_4552,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_4553,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_4554,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_4555,YES,10627.5,2.09,0.15,PASS
C25_4556,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_4557,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_4558,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_4559,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_4560,YES,11230.0,2.18,0.16,PASS
C25_4561,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_4562,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_4563,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_4564,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_4565,YES,11832.5,2.27,0.17,PASS
C25_4566,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_4567,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_4568,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_4569,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_4570,YES,12435.0,2.36,0.18,PASS
C25_4571,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_4572,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_4573,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_4574,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_4575,YES,13037.5,2.45,0.19,PASS
C25_4576,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_4577,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_4578,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_4579,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_4580,YES,13640.0,2.54,0.2,PASS
C25_4581,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_4582,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_4583,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_4584,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_4585,YES,14242.5,2.63,0.21,PASS
C25_4586,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_4587,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_4588,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_4589,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_4590,YES,14845.0,2.72,0.22,PASS
C25_4591,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_4592,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_4593,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_4594,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_4595,YES,15447.5,2.81,0.23,PASS
C25_4596,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_4597,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_4598,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_4599,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_4600,YES,4000.0,1.1,0.04,PASS
C25_4601,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_4602,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_4603,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_4604,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_4605,YES,4602.5,1.19,0.05,PASS
C25_4606,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_4607,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_4608,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_4609,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_4610,YES,5205.0,1.28,0.06,PASS
C25_4611,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_4612,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_4613,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_4614,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_4615,YES,5807.5,1.37,0.07,PASS
C25_4616,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_4617,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_4618,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_4619,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_4620,YES,6410.0,1.46,0.08,PASS
C25_4621,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_4622,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_4623,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_4624,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_4625,YES,7012.5,1.55,0.09,PASS
C25_4626,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_4627,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_4628,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_4629,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_4630,YES,7615.0,1.64,0.1,PASS
C25_4631,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_4632,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_4633,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_4634,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_4635,YES,8217.5,1.73,0.11,PASS
C25_4636,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_4637,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_4638,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_4639,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_4640,YES,8820.0,1.82,0.12,PASS
C25_4641,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_4642,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_4643,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_4644,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_4645,YES,9422.5,1.91,0.13,PASS
C25_4646,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_4647,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_4648,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_4649,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_4650,YES,10025.0,2.0,0.14,PASS
C25_4651,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_4652,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_4653,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_4654,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_4655,YES,10627.5,2.09,0.15,PASS
C25_4656,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_4657,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_4658,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_4659,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_4660,YES,11230.0,2.18,0.16,PASS
C25_4661,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_4662,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_4663,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_4664,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_4665,YES,11832.5,2.27,0.17,PASS
C25_4666,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_4667,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_4668,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_4669,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_4670,YES,12435.0,2.36,0.18,PASS
C25_4671,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_4672,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_4673,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_4674,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_4675,YES,13037.5,2.45,0.19,PASS
C25_4676,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_4677,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_4678,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_4679,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_4680,YES,13640.0,2.54,0.2,PASS
C25_4681,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_4682,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_4683,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_4684,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_4685,YES,14242.5,2.63,0.21,PASS
C25_4686,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_4687,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_4688,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_4689,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_4690,YES,14845.0,2.72,0.22,PASS
C25_4691,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_4692,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_4693,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_4694,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_4695,YES,15447.5,2.81,0.23,PASS
C25_4696,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_4697,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_4698,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_4699,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_4700,YES,4000.0,1.1,0.04,PASS
C25_4701,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_4702,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_4703,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_4704,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_4705,YES,4602.5,1.19,0.05,PASS
C25_4706,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_4707,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_4708,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_4709,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_4710,YES,5205.0,1.28,0.06,PASS
C25_4711,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_4712,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_4713,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_4714,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_4715,YES,5807.5,1.37,0.07,PASS
C25_4716,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_4717,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_4718,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_4719,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_4720,YES,6410.0,1.46,0.08,PASS
C25_4721,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_4722,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_4723,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_4724,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_4725,YES,7012.5,1.55,0.09,PASS
C25_4726,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_4727,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_4728,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_4729,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_4730,YES,7615.0,1.64,0.1,PASS
C25_4731,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_4732,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_4733,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_4734,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_4735,YES,8217.5,1.73,0.11,PASS
C25_4736,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_4737,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_4738,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_4739,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_4740,YES,8820.0,1.82,0.12,PASS
C25_4741,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_4742,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_4743,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_4744,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_4745,YES,9422.5,1.91,0.13,PASS
C25_4746,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_4747,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_4748,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_4749,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_4750,YES,10025.0,2.0,0.14,PASS
C25_4751,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_4752,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_4753,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_4754,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_4755,YES,10627.5,2.09,0.15,PASS
C25_4756,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_4757,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_4758,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_4759,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_4760,YES,11230.0,2.18,0.16,PASS
C25_4761,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_4762,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_4763,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_4764,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_4765,YES,11832.5,2.27,0.17,PASS
C25_4766,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_4767,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_4768,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_4769,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_4770,YES,12435.0,2.36,0.18,PASS
C25_4771,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
