candidate_id,idea_id,template_type,parameters,no_lookahead_audit_status,execution_status,metric_status
CAND_0903,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0904,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0905,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0906,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0907,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0908,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0909,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0910,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0911,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0912,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0913,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0914,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0915,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0916,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0917,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0918,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0919,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0920,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0921,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0922,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0923,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0924,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0925,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0926,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0927,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0928,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0929,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0930,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0931,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0932,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0933,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0934,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0935,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0936,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0937,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0938,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0939,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0940,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0941,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0942,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0943,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0944,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0945,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0946,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0947,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0948,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0949,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0950,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0951,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0952,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0953,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0954,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0955,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0956,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0957,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0958,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0959,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0960,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0961,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0962,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0963,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0964,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0965,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0966,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0967,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0968,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.5, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
