candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_atr,session_mode,skip_same_candle,entry_family,monthly_dd_limit,cost_regime_max
P33_2580,8489bccca5f9ad7b,same_candle_safe,1.6,,,LONDON_ONLY,False,ALL,0.015,NO_EXTREME
P33_2581,7309bb2b97afb6f7,low_correlation_complement,1.8,,,LONDON_ONLY,False,ALL,0.015,NO_EXTREME
P33_2582,901651eadf959deb,high_pf_low_frequency,2.0,,,LONDON_ONLY,False,ALL,0.015,NO_EXTREME
P33_2583,da16bd96515e15cf,stress_hardened,,0.8,,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2584,e9392988b228a47a,bollinger_expansion_breakout,1.0,0.8,,NY_ONLY,False,ALL,0.02,
P33_2585,b9636697c32e46d5,mean_reversion,1.2,0.8,0.1,NY_ONLY,True,ALL,0.02,
P33_2586,c41d1def02c34535,vwap_reclaim,1.4,1.0,0.1,NY_ONLY,False,ALL,0.02,
P33_2587,3b6d613e0e68b832,london_breakout,1.6,1.0,0.1,NY_ONLY,False,bb_expansion,0.02,
P33_2588,036d64bfd67a3ae5,ny_breakout,1.8,1.0,0.1,NY_ONLY,False,bb_expansion,0.02,
P33_2589,23a56632b8f18018,off_hours_skip,2.0,1.2,0.1,NY_ONLY,False,bb_expansion,0.02,
P33_2590,98dfeecb6bcca286,funding_safe,,1.2,0.15,ALL,False,bb_expansion,0.02,
P33_2591,f8f84133ddb76ec1,low_r_removal,1.0,1.2,0.15,ALL,False,bb_expansion,0.02,
P33_2592,ba9e36ea531a2f71,adx_trend,1.2,,0.15,ALL,False,bb_expansion,0.02,
P33_2593,3af5d1795223f296,atr_volatility_expansion,1.4,,0.15,ALL,False,bb_expansion,0.02,
P33_2594,d6e127546f34793b,cost_to_atr,1.6,,0.15,ALL,False,bb_expansion,0.02,
P33_2595,eef02aab5834a2df,monthly_governor,1.8,0.8,0.2,ALL,False,bb_expansion,0.02,
P33_2596,1e1ca9a7a3cc3b3e,time_stop,2.0,0.8,0.2,ALL,True,bb_expansion,0.02,
P33_2597,1f41b3c0f2ef89a0,same_candle_safe,,0.8,0.2,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2598,2c81698575497abf,low_correlation_complement,1.0,1.0,0.2,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2599,e22ce9e8bb967422,high_pf_low_frequency,1.2,1.0,0.2,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2600,8bc639df65c96445,stress_hardened,1.4,1.0,0.3,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_2601,d1148ea1f09b5ff1,bollinger_expansion_breakout,1.6,1.2,0.3,NO_OFF_HOURS,False,floor_low_activity,0.03,
P33_2602,196f72515bff3bde,mean_reversion,1.8,1.2,0.3,NO_OFF_HOURS,False,floor_low_activity,0.03,
P33_2603,2e7dd33a96e532f7,vwap_reclaim,2.0,1.2,0.3,NO_OFF_HOURS,False,floor_low_activity,0.03,NO_EXTREME
P33_2604,8bd82b8be0541146,london_breakout,,,0.3,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2605,9a9dced0a1643dec,ny_breakout,1.0,,0.4,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2606,0e5cfba946abf51c,off_hours_skip,1.2,,0.4,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2607,d4a1cba71ea4d634,funding_safe,1.4,0.8,0.4,LONDON_NY,True,floor_low_activity,0.03,NO_EXTREME
P33_2608,9655d6555ef71fee,low_r_removal,1.6,0.8,0.4,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2609,4d7a1b86372a21b0,adx_trend,1.8,0.8,0.4,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2610,cc02fb845bc02307,atr_volatility_expansion,2.0,1.0,,LONDON_NY,False,floor_low_activity,0.03,NO_EXTREME
P33_2611,fd1999358698d673,cost_to_atr,,1.0,,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2612,107f4a6e797a4d7c,monthly_governor,1.0,1.0,,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2613,a779f564fbb870b6,time_stop,1.2,1.2,,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_2614,78ea2a1e4c5e6704,same_candle_safe,1.4,1.2,,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_2615,a686d7ca2eb9b413,low_correlation_complement,1.6,1.2,0.1,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_2616,35700260b535b61a,high_pf_low_frequency,1.8,,0.1,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_2617,511651e18e221617,stress_hardened,2.0,,0.1,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_2618,e72747db2baad3ae,bollinger_expansion_breakout,,,0.1,NY_ONLY,True,ALL,0.05,NO_EXTREME
P33_2619,1535e1e37058a054,mean_reversion,1.0,0.8,0.1,NY_ONLY,False,ALL,0.05,NO_EXTREME
P33_2620,f737728fa1375d44,vwap_reclaim,1.2,0.8,0.15,NY_ONLY,False,ALL,0.05,NO_EXTREME
P33_2621,071387d04fbf3108,london_breakout,1.4,0.8,0.15,NY_ONLY,False,ALL,0.05,NO_EXTREME
P33_2622,0f7a3088c9a26e61,ny_breakout,1.6,1.0,0.15,NY_ONLY,False,ALL,0.05,
P33_2623,256b2e319030372e,off_hours_skip,1.8,1.0,0.15,NY_ONLY,False,ALL,0.05,
P33_2624,69fe3eda4ec14139,funding_safe,2.0,1.0,0.15,NY_ONLY,False,ALL,0.05,
P33_2625,cb5f5a006b378871,low_r_removal,,1.2,0.2,ALL,False,ALL,0.05,
P33_2626,f49612f0bf01ef9a,adx_trend,1.0,1.2,0.2,ALL,False,bb_expansion,0.05,
P33_2627,aa253c549beccc8a,atr_volatility_expansion,1.2,1.2,0.2,ALL,False,bb_expansion,0.05,
P33_2628,2240d9b9a7038674,cost_to_atr,1.4,,0.2,ALL,False,bb_expansion,0.05,
P33_2629,c75e5a56b351b5f3,monthly_governor,1.6,,0.2,ALL,True,bb_expansion,0.05,
P33_2630,be10df74d2930a6f,time_stop,1.8,,0.3,ALL,False,bb_expansion,0.05,
P33_2631,167f88f268fe5d69,same_candle_safe,2.0,0.8,0.3,ALL,False,bb_expansion,0.05,
P33_2632,6c729d8ee7025562,low_correlation_complement,,0.8,0.3,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2633,5020fce14cfe82da,high_pf_low_frequency,1.0,0.8,0.3,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2634,eadc4ed2317b2307,stress_hardened,1.2,1.0,0.3,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2635,5758a0d8e704340a,bollinger_expansion_breakout,1.4,1.0,0.4,NO_OFF_HOURS,False,bb_expansion,,
P33_2636,7c0e4439c51938cc,mean_reversion,1.6,1.0,0.4,NO_OFF_HOURS,False,bb_expansion,,
P33_2637,cc74c05adb3f74fb,vwap_reclaim,1.8,1.2,0.4,NO_OFF_HOURS,False,bb_expansion,,
P33_2638,54d1532f38852799,london_breakout,2.0,1.2,0.4,NO_OFF_HOURS,False,bb_expansion,,
P33_2639,cd0b35c26b36e9ac,ny_breakout,,1.2,0.4,LONDON_NY,False,floor_low_activity,,
P33_2640,e5e2246959d4ecc1,off_hours_skip,1.0,,,LONDON_NY,True,floor_low_activity,,
P33_2641,e646b964f9db52df,funding_safe,1.2,,,LONDON_NY,False,floor_low_activity,,NO_EXTREME
P33_2642,39e8936d1e6b839c,low_r_removal,1.4,,,LONDON_NY,False,floor_low_activity,,NO_EXTREME
P33_2643,442c89f2dd454ba3,adx_trend,1.6,0.8,,LONDON_NY,False,floor_low_activity,,NO_EXTREME
P33_2644,1fc2be203b79c31d,atr_volatility_expansion,1.8,0.8,,LONDON_NY,False,floor_low_activity,,NO_EXTREME
P33_2645,130553a3ca8c17a8,cost_to_atr,2.0,0.8,0.1,LONDON_NY,False,floor_low_activity,,NO_EXTREME
P33_2646,6711558b5fad055a,monthly_governor,,1.0,0.1,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2647,3ad33942bdc398e5,time_stop,1.0,1.0,0.1,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2648,729875cfd51ae600,same_candle_safe,1.2,1.0,0.1,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2649,4b20cb7e62605203,low_correlation_complement,1.4,1.2,0.1,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2650,cac66cb00f07aa6d,high_pf_low_frequency,1.6,1.2,0.15,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2651,c5f964c9c5bf5c62,stress_hardened,1.8,1.2,0.15,LONDON_ONLY,True,floor_low_activity,,NO_EXTREME
P33_2652,6bb5fbfb7467bf62,bollinger_expansion_breakout,2.0,,0.15,LONDON_ONLY,False,ALL,0.015,NO_EXTREME
P33_2653,8b66c82d1fafe959,mean_reversion,,,0.15,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2654,641d44963a5e67ce,vwap_reclaim,1.0,,0.15,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2655,4d25230c1a875fdd,london_breakout,1.2,0.8,0.2,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2656,369cd166136fccdc,ny_breakout,1.4,0.8,0.2,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2657,0eb0e9966ba536a7,off_hours_skip,1.6,0.8,0.2,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2658,009cfb97b5da441e,funding_safe,1.8,1.0,0.2,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2659,159b27a7824c628e,low_r_removal,2.0,1.0,0.2,NY_ONLY,False,ALL,0.015,NO_EXTREME
P33_2660,0c02689f32b04129,adx_trend,,1.0,0.3,ALL,False,ALL,0.015,
P33_2661,863adeec67e6fb55,atr_volatility_expansion,1.0,1.2,0.3,ALL,False,ALL,0.015,
P33_2662,e67197bd26538040,cost_to_atr,1.2,1.2,0.3,ALL,True,ALL,0.015,
P33_2663,e8892201a940d253,monthly_governor,1.4,1.2,0.3,ALL,False,ALL,0.015,
P33_2664,371ec36b1cbc8496,time_stop,1.6,,0.3,ALL,False,ALL,0.015,
P33_2665,f5d5dc05315484d8,same_candle_safe,1.8,,0.4,ALL,False,bb_expansion,0.015,
P33_2666,3a9844cd79b6529d,low_correlation_complement,2.0,,0.4,ALL,False,bb_expansion,0.015,
P33_2667,a0c2ab155c01e83a,high_pf_low_frequency,,0.8,0.4,NO_OFF_HOURS,False,bb_expansion,0.015,
P33_2668,8c665795b7b1de04,stress_hardened,1.0,0.8,0.4,NO_OFF_HOURS,False,bb_expansion,0.015,
P33_2669,b0df5f35593eef2a,bollinger_expansion_breakout,1.2,0.8,0.4,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2670,c51922157992ca3b,mean_reversion,1.4,1.0,,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2671,45ee39134c477892,vwap_reclaim,1.6,1.0,,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2672,4a016f370c6e9311,london_breakout,1.8,1.0,,NO_OFF_HOURS,False,bb_expansion,0.02,
P33_2673,c601c7f4847cf6f8,ny_breakout,2.0,1.2,,NO_OFF_HOURS,True,bb_expansion,0.02,
P33_2674,7fc57dde37adbe0f,off_hours_skip,,1.2,,LONDON_NY,False,bb_expansion,0.02,
P33_2675,1a033a04b0cb7758,funding_safe,1.0,1.2,0.1,LONDON_NY,False,bb_expansion,0.02,
P33_2676,931ad56ef022013c,low_r_removal,1.2,,0.1,LONDON_NY,False,bb_expansion,0.02,
P33_2677,6cd677569bc8ae99,adx_trend,1.4,,0.1,LONDON_NY,False,bb_expansion,0.02,
P33_2678,53badbb0b8addb30,atr_volatility_expansion,1.6,,0.1,LONDON_NY,False,floor_low_activity,0.02,
P33_2679,339aedcaacb219d3,cost_to_atr,1.8,0.8,0.1,LONDON_NY,False,floor_low_activity,0.02,NO_EXTREME
P33_2680,362ba6517fd144cd,monthly_governor,2.0,0.8,0.15,LONDON_NY,False,floor_low_activity,0.02,NO_EXTREME
P33_2681,b5a5386deefd709e,time_stop,,0.8,0.15,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2682,4a7f7cf2944d7f2f,same_candle_safe,1.0,1.0,0.15,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2683,5657a11d767227d4,low_correlation_complement,1.2,1.0,0.15,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2684,b34988c7b10ab672,high_pf_low_frequency,1.4,1.0,0.15,LONDON_ONLY,True,floor_low_activity,0.02,NO_EXTREME
P33_2685,3400f2bccabb41c4,stress_hardened,1.6,1.2,0.2,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2686,640aa7ef425e29bd,bollinger_expansion_breakout,1.8,1.2,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2687,5480566088081dc9,mean_reversion,2.0,1.2,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2688,8d995a7979dacafc,vwap_reclaim,,,0.2,NY_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2689,8fcabf5956e8cec9,london_breakout,1.0,,0.2,NY_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2690,8cf79afdb59c4380,ny_breakout,1.2,,0.3,NY_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_2691,2b9cebb3b8b6b196,off_hours_skip,1.4,0.8,0.3,NY_ONLY,False,ALL,0.03,NO_EXTREME
P33_2692,bb1e2a34d4f22ff2,funding_safe,1.6,0.8,0.3,NY_ONLY,False,ALL,0.03,NO_EXTREME
P33_2693,1abfe9833691d847,low_r_removal,1.8,0.8,0.3,NY_ONLY,False,ALL,0.03,NO_EXTREME
P33_2694,b91aca3cf18a6134,adx_trend,2.0,1.0,0.3,NY_ONLY,False,ALL,0.03,NO_EXTREME
P33_2695,437d288ea6e157e0,atr_volatility_expansion,,1.0,0.4,ALL,True,ALL,0.03,NO_EXTREME
P33_2696,48b05783b272631a,cost_to_atr,1.0,1.0,0.4,ALL,False,ALL,0.03,NO_EXTREME
P33_2697,4cb2b04c5c85df64,monthly_governor,1.2,1.2,0.4,ALL,False,ALL,0.03,NO_EXTREME
P33_2698,225cf94b4a7a27af,time_stop,1.4,1.2,0.4,ALL,False,ALL,0.03,
P33_2699,8f25ccd4c7cf25cf,same_candle_safe,1.6,1.2,0.4,ALL,False,ALL,0.03,
P33_2700,15c686bfdd058028,low_correlation_complement,1.8,,,ALL,False,ALL,0.03,
P33_2701,98160a8f07524c91,high_pf_low_frequency,2.0,,,ALL,False,ALL,0.03,
P33_2702,77215c8d8d39da24,stress_hardened,,,,NO_OFF_HOURS,False,ALL,0.03,
P33_2703,6ccbcccf120f62ad,bollinger_expansion_breakout,1.0,0.8,,NO_OFF_HOURS,False,ALL,0.05,
P33_2704,07023e919e6d1926,mean_reversion,1.2,0.8,,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2705,42899714cf730b8f,vwap_reclaim,1.4,0.8,0.1,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2706,1939c2d4859a96e0,london_breakout,1.6,1.0,0.1,NO_OFF_HOURS,True,bb_expansion,0.05,
P33_2707,4d3fdeedf58e616c,ny_breakout,1.8,1.0,0.1,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2708,5fa46441d85e975a,off_hours_skip,2.0,1.0,0.1,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_2709,a8792994f7c6ae54,funding_safe,,1.2,0.1,LONDON_NY,False,bb_expansion,0.05,
P33_2710,4f1c13958c72108a,low_r_removal,1.0,1.2,0.15,LONDON_NY,False,bb_expansion,0.05,
P33_2711,3b4de493dd1d9d10,adx_trend,1.2,1.2,0.15,LONDON_NY,False,bb_expansion,0.05,
P33_2712,4c64888efabf8b34,atr_volatility_expansion,1.4,,0.15,LONDON_NY,False,bb_expansion,0.05,
P33_2713,fc6331ebe5fc05d3,cost_to_atr,1.6,,0.15,LONDON_NY,False,bb_expansion,0.05,
P33_2714,0d0d51f9b46a56e4,monthly_governor,1.8,,0.15,LONDON_NY,False,bb_expansion,0.05,
P33_2715,f44ea0d63c496f8f,time_stop,2.0,0.8,0.2,LONDON_NY,False,bb_expansion,0.05,
P33_2716,8e5c3f3ee6fbe966,same_candle_safe,,0.8,0.2,LONDON_ONLY,False,bb_expansion,0.05,
P33_2717,bc08a083414c3c99,low_correlation_complement,1.0,0.8,0.2,LONDON_ONLY,True,floor_low_activity,0.05,NO_EXTREME
P33_2718,35615fac5da180dc,high_pf_low_frequency,1.2,1.0,0.2,LONDON_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2719,bb398b9ea0be70aa,stress_hardened,1.4,1.0,0.2,LONDON_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2720,1986cee2b3fb0400,bollinger_expansion_breakout,1.6,1.0,0.3,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2721,83ffd5a880b28d41,mean_reversion,1.8,1.2,0.3,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2722,1bb227768544d5a9,vwap_reclaim,2.0,1.2,0.3,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2723,83a93c4303d00e69,london_breakout,,1.2,0.3,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2724,5485e52cf996cf56,ny_breakout,1.0,,0.3,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2725,c400cf1730281f30,off_hours_skip,1.2,,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2726,e0aa7295e09e4a86,funding_safe,1.4,,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2727,652232c8e7a80242,low_r_removal,1.6,0.8,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2728,6cdeeb7fec817d91,adx_trend,1.8,0.8,0.4,NY_ONLY,True,floor_low_activity,,NO_EXTREME
P33_2729,7dd309f4934bd62b,atr_volatility_expansion,2.0,0.8,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_2730,f96beefa2da2cc44,cost_to_atr,,1.0,,ALL,False,ALL,,NO_EXTREME
P33_2731,3e9db7065c2e59ef,monthly_governor,1.0,1.0,,ALL,False,ALL,,NO_EXTREME
P33_2732,69f031ae3bb669d2,time_stop,1.2,1.0,,ALL,False,ALL,,NO_EXTREME
P33_2733,9be49c33661c2622,same_candle_safe,1.4,1.2,,ALL,False,ALL,,NO_EXTREME
P33_2734,62bccc78ce30528c,low_correlation_complement,1.6,1.2,,ALL,False,ALL,,NO_EXTREME
P33_2735,e1062660dffab5cc,high_pf_low_frequency,1.8,1.2,0.1,ALL,False,ALL,,NO_EXTREME
P33_2736,063204197f0d0696,stress_hardened,2.0,,0.1,ALL,False,ALL,,
P33_2737,50db0ceb03675897,bollinger_expansion_breakout,,,0.1,NO_OFF_HOURS,False,ALL,0.015,
P33_2738,a462d6692e468337,mean_reversion,1.0,,0.1,NO_OFF_HOURS,False,ALL,0.015,
P33_2739,3aec2b1222aef424,vwap_reclaim,1.2,0.8,0.1,NO_OFF_HOURS,True,ALL,0.015,
P33_2740,1d27d027e715a1b7,london_breakout,1.4,0.8,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_2741,b2f7dfdc76b9d8a1,ny_breakout,1.6,0.8,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_2742,d459efcd1f3d5952,off_hours_skip,1.8,1.0,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_2743,54f6933b6460c361,funding_safe,2.0,1.0,0.15,NO_OFF_HOURS,False,bb_expansion,0.015,
P33_2744,59ac4bea67fec823,low_r_removal,,1.0,0.15,LONDON_NY,False,bb_expansion,0.015,
P33_2745,6803b6880207abce,adx_trend,1.0,1.2,0.2,LONDON_NY,False,bb_expansion,0.015,
P33_2746,b13322fc5ca2b609,atr_volatility_expansion,1.2,1.2,0.2,LONDON_NY,False,bb_expansion,0.015,
P33_2747,99c65f90999e0181,cost_to_atr,1.4,1.2,0.2,LONDON_NY,False,bb_expansion,0.015,
P33_2748,6d945ce924af32ea,monthly_governor,1.6,,0.2,LONDON_NY,False,bb_expansion,0.015,
P33_2749,2c1b86240e45236a,time_stop,1.8,,0.2,LONDON_NY,False,bb_expansion,0.015,
P33_2750,805e147ca0c2c56f,same_candle_safe,2.0,,0.3,LONDON_NY,True,bb_expansion,0.015,
P33_2751,7d3888efba54e2ef,low_correlation_complement,,0.8,0.3,LONDON_ONLY,False,bb_expansion,0.015,
P33_2752,8a6a9e74845beb11,high_pf_low_frequency,1.0,0.8,0.3,LONDON_ONLY,False,bb_expansion,0.015,
P33_2753,a956e127d0ba5d9e,stress_hardened,1.2,0.8,0.3,LONDON_ONLY,False,bb_expansion,0.015,
P33_2754,fc127965faa8a888,bollinger_expansion_breakout,1.4,1.0,0.3,LONDON_ONLY,False,bb_expansion,0.02,
P33_2755,0f9a80d1a996f82e,mean_reversion,1.6,1.0,0.4,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_2756,5bd684e766fb44a9,vwap_reclaim,1.8,1.0,0.4,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2757,4898e2821f6d801e,london_breakout,2.0,1.2,0.4,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2758,525bd2b04d401109,ny_breakout,,1.2,0.4,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2759,415f531d459575d6,off_hours_skip,1.0,1.2,0.4,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2760,7c019068b65a1789,funding_safe,1.2,,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2761,5c63cc6fdedc8b68,low_r_removal,1.4,,,NY_ONLY,True,floor_low_activity,0.02,NO_EXTREME
P33_2762,2bfefdedfb5a90e6,adx_trend,1.6,,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2763,440b4dbd3b04426d,atr_volatility_expansion,1.8,0.8,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2764,158757a853ea3b85,cost_to_atr,2.0,0.8,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_2765,84a5473d3d13d802,monthly_governor,,0.8,0.1,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_2766,699921fea0fcb78e,time_stop,1.0,1.0,0.1,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_2767,eb50622306bbbe34,same_candle_safe,1.2,1.0,0.1,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_2768,38b5aec69c34e780,low_correlation_complement,1.4,1.0,0.1,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_2769,e17a513f42ea139f,high_pf_low_frequency,1.6,1.2,0.1,ALL,False,ALL,0.02,NO_EXTREME
P33_2770,7fafc03628ba99b0,stress_hardened,1.8,1.2,0.15,ALL,False,ALL,0.02,NO_EXTREME
P33_2771,42f8bfd929dd1fa1,bollinger_expansion_breakout,2.0,1.2,0.15,ALL,False,ALL,0.03,NO_EXTREME
P33_2772,d23e3928448ec30b,mean_reversion,,,0.15,NO_OFF_HOURS,True,ALL,0.03,NO_EXTREME
P33_2773,7d9abf3093abe0bd,vwap_reclaim,1.0,,0.15,NO_OFF_HOURS,False,ALL,0.03,NO_EXTREME
P33_2774,59a870e8cd056102,london_breakout,1.2,,0.15,NO_OFF_HOURS,False,ALL,0.03,
P33_2775,d5527fcc81792491,ny_breakout,1.4,0.8,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_2776,92b2c18ae05ae1a6,off_hours_skip,1.6,0.8,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_2777,30639a93bfdbd5ba,funding_safe,1.8,0.8,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_2778,9a5a0e0e6d43f2ba,low_r_removal,2.0,1.0,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_2779,13e05bf3ad06063f,adx_trend,,1.0,0.2,LONDON_NY,False,ALL,0.03,
P33_2780,3fc5b5d69a09cf81,atr_volatility_expansion,1.0,1.0,0.3,LONDON_NY,False,ALL,0.03,
P33_2781,73898e1236185fb5,cost_to_atr,1.2,1.2,0.3,LONDON_NY,False,ALL,0.03,
P33_2782,a5883a1b35be8208,monthly_governor,1.4,1.2,0.3,LONDON_NY,False,bb_expansion,0.03,
P33_2783,905eaa6a4a886aac,time_stop,1.6,1.2,0.3,LONDON_NY,True,bb_expansion,0.03,
P33_2784,67d264b2be27a2ad,same_candle_safe,1.8,,0.3,LONDON_NY,False,bb_expansion,0.03,
P33_2785,871d576e89b29b9c,low_correlation_complement,2.0,,0.4,LONDON_NY,False,bb_expansion,0.03,
P33_2786,acc5c5d71c5e9f90,high_pf_low_frequency,,,0.4,LONDON_ONLY,False,bb_expansion,0.03,
P33_2787,594624b947a19157,stress_hardened,1.0,0.8,0.4,LONDON_ONLY,False,bb_expansion,0.03,
P33_2788,c28b83305c69fd02,bollinger_expansion_breakout,1.2,0.8,0.4,LONDON_ONLY,False,bb_expansion,0.05,
P33_2789,9bb5385aaca6fa97,mean_reversion,1.4,0.8,0.4,LONDON_ONLY,False,bb_expansion,0.05,
P33_2790,e906134a81b51ba2,vwap_reclaim,1.6,1.0,,LONDON_ONLY,False,bb_expansion,0.05,
P33_2791,7d486ec11fbf6340,london_breakout,1.8,1.0,,LONDON_ONLY,False,bb_expansion,0.05,
P33_2792,2a66529b9ce45b8a,ny_breakout,2.0,1.0,,LONDON_ONLY,False,bb_expansion,0.05,
P33_2793,0afd35ae8fbc2715,off_hours_skip,,1.2,,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_2794,600325c4833b7b27,funding_safe,1.0,1.2,,NY_ONLY,True,bb_expansion,0.05,NO_EXTREME
P33_2795,fd1e4cfe85d06939,low_r_removal,1.2,1.2,0.1,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2796,86ecbccc6a416f02,adx_trend,1.4,,0.1,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2797,135cd4546e1d7d6a,atr_volatility_expansion,1.6,,0.1,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2798,c4cf6aa4394f0fec,cost_to_atr,1.8,,0.1,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2799,066fcd54261e34fc,monthly_governor,2.0,0.8,0.1,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_2800,d687d6658db4756c,time_stop,,0.8,0.15,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_2801,075b11e783c9416e,same_candle_safe,1.0,0.8,0.15,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_2802,4733c8e56a4c2f23,low_correlation_complement,1.2,1.0,0.15,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_2803,b9e7cc8f98e1f0fe,high_pf_low_frequency,1.4,1.0,0.15,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_2804,8082f39e50762e5b,stress_hardened,1.6,1.0,0.15,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_2805,bf1f055e5c8d6e0c,bollinger_expansion_breakout,1.8,1.2,0.2,ALL,True,floor_low_activity,,NO_EXTREME
P33_2806,d70e9883b5a0e757,mean_reversion,2.0,1.2,0.2,ALL,False,floor_low_activity,,NO_EXTREME
